,index,Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sentenceNumber,sentence,reviewNumber
564,3566,3566,gp:AOqpTOFpoPM6cJr0JSwS1Vx1DCcuLb_VBmsOLzk28wfpD-gyCZQEadW5HhNvSZeByk2SIzAIwJFsdrqjhChiGA,Keels S. Jorn,https://play-lh.googleusercontent.com/a-/AOh14GiRc6W0JBWaNVAH9qk39zHwqw01a5mGfqTmVAkqTj0,"a lot of improvements since i reviewed this in 2013.  more reliable and seems faster.  still, showing all labs on one screen no matter how old they are can be confusing.  mayo pharmacy refill interaction needs improvement. connecting to tiny font web page from the readable mobile-friendly app is disruptive.  overall though, it works pretty well. (full disclosure, i work for mayo but am reviewing this as a patient)",4,9,3.40,2017-03-07 03:35:23,nan,nan,1,a lot of improvements since i reviewed this in 2013.,1941
565,3567,3567,gp:AOqpTOFpoPM6cJr0JSwS1Vx1DCcuLb_VBmsOLzk28wfpD-gyCZQEadW5HhNvSZeByk2SIzAIwJFsdrqjhChiGA,Keels S. Jorn,https://play-lh.googleusercontent.com/a-/AOh14GiRc6W0JBWaNVAH9qk39zHwqw01a5mGfqTmVAkqTj0,"a lot of improvements since i reviewed this in 2013.  more reliable and seems faster.  still, showing all labs on one screen no matter how old they are can be confusing.  mayo pharmacy refill interaction needs improvement. connecting to tiny font web page from the readable mobile-friendly app is disruptive.  overall though, it works pretty well. (full disclosure, i work for mayo but am reviewing this as a patient)",4,9,3.40,2017-03-07 03:35:23,nan,nan,2,more reliable and seems faster.,1941
566,3568,3568,gp:AOqpTOFpoPM6cJr0JSwS1Vx1DCcuLb_VBmsOLzk28wfpD-gyCZQEadW5HhNvSZeByk2SIzAIwJFsdrqjhChiGA,Keels S. Jorn,https://play-lh.googleusercontent.com/a-/AOh14GiRc6W0JBWaNVAH9qk39zHwqw01a5mGfqTmVAkqTj0,"a lot of improvements since i reviewed this in 2013.  more reliable and seems faster.  still, showing all labs on one screen no matter how old they are can be confusing.  mayo pharmacy refill interaction needs improvement. connecting to tiny font web page from the readable mobile-friendly app is disruptive.  overall though, it works pretty well. (full disclosure, i work for mayo but am reviewing this as a patient)",4,9,3.40,2017-03-07 03:35:23,nan,nan,3,"still, showing all labs on one screen no matter how old they are can be confusing.",1941
567,3569,3569,gp:AOqpTOFpoPM6cJr0JSwS1Vx1DCcuLb_VBmsOLzk28wfpD-gyCZQEadW5HhNvSZeByk2SIzAIwJFsdrqjhChiGA,Keels S. Jorn,https://play-lh.googleusercontent.com/a-/AOh14GiRc6W0JBWaNVAH9qk39zHwqw01a5mGfqTmVAkqTj0,"a lot of improvements since i reviewed this in 2013.  more reliable and seems faster.  still, showing all labs on one screen no matter how old they are can be confusing.  mayo pharmacy refill interaction needs improvement. connecting to tiny font web page from the readable mobile-friendly app is disruptive.  overall though, it works pretty well. (full disclosure, i work for mayo but am reviewing this as a patient)",4,9,3.40,2017-03-07 03:35:23,nan,nan,4,mayo pharmacy refill interaction needs improvement.,1941
568,3570,3570,gp:AOqpTOFpoPM6cJr0JSwS1Vx1DCcuLb_VBmsOLzk28wfpD-gyCZQEadW5HhNvSZeByk2SIzAIwJFsdrqjhChiGA,Keels S. Jorn,https://play-lh.googleusercontent.com/a-/AOh14GiRc6W0JBWaNVAH9qk39zHwqw01a5mGfqTmVAkqTj0,"a lot of improvements since i reviewed this in 2013.  more reliable and seems faster.  still, showing all labs on one screen no matter how old they are can be confusing.  mayo pharmacy refill interaction needs improvement. connecting to tiny font web page from the readable mobile-friendly app is disruptive.  overall though, it works pretty well. (full disclosure, i work for mayo but am reviewing this as a patient)",4,9,3.40,2017-03-07 03:35:23,nan,nan,5,connecting to tiny font web page from the readable mobile - friendly app is disruptive.,1941
569,3571,3571,gp:AOqpTOFpoPM6cJr0JSwS1Vx1DCcuLb_VBmsOLzk28wfpD-gyCZQEadW5HhNvSZeByk2SIzAIwJFsdrqjhChiGA,Keels S. Jorn,https://play-lh.googleusercontent.com/a-/AOh14GiRc6W0JBWaNVAH9qk39zHwqw01a5mGfqTmVAkqTj0,"a lot of improvements since i reviewed this in 2013.  more reliable and seems faster.  still, showing all labs on one screen no matter how old they are can be confusing.  mayo pharmacy refill interaction needs improvement. connecting to tiny font web page from the readable mobile-friendly app is disruptive.  overall though, it works pretty well. (full disclosure, i work for mayo but am reviewing this as a patient)",4,9,3.40,2017-03-07 03:35:23,nan,nan,6,"overall though, it works pretty well.",1941
570,3572,3572,gp:AOqpTOFpoPM6cJr0JSwS1Vx1DCcuLb_VBmsOLzk28wfpD-gyCZQEadW5HhNvSZeByk2SIzAIwJFsdrqjhChiGA,Keels S. Jorn,https://play-lh.googleusercontent.com/a-/AOh14GiRc6W0JBWaNVAH9qk39zHwqw01a5mGfqTmVAkqTj0,"a lot of improvements since i reviewed this in 2013.  more reliable and seems faster.  still, showing all labs on one screen no matter how old they are can be confusing.  mayo pharmacy refill interaction needs improvement. connecting to tiny font web page from the readable mobile-friendly app is disruptive.  overall though, it works pretty well. (full disclosure, i work for mayo but am reviewing this as a patient)",4,9,3.40,2017-03-07 03:35:23,nan,nan,7,"(full disclosure, i work for mayo but am reviewing this as a patient)",1941
571,3597,3597,gp:AOqpTOF_MM216GIgEgkcM5zAR3IlmQnqe0dcLOYinEMMdFSuc6rIIg4RZhc7yvCHWFuiL4rXoYU2zLQSTtqtng,Jax Burton,https://play-lh.googleusercontent.com/a-/AOh14GhMuIQgP_8LqgJKObL4nmwEGULYqpDeU95s_eQk7Qg,great app,5,0,3.30,2017-01-08 06:33:05,nan,nan,1,great app,1955
572,3601,3601,gp:AOqpTOEX4cU3AhgU0g0-TzF_ZG31OVv772QKAMRqxzofr5YDYiR4nTxxGHDpw5dNbHBS4a0lTQDKJHERlTzTpA,Jake Mey,https://play-lh.googleusercontent.com/a/AATXAJxnl92S3tyVqVdfBEVgfKswQzKG4oVAt39Afs1j=mo,"outstanding... videos are topnotch, whether it's news, recipes,  or just cool medical technology",5,1,3.30,2017-01-04 21:24:00,nan,nan,1,"outstanding... videos are topnotch, whether it has news, recipes, or just cool medical technology",1957
573,3614,3614,gp:AOqpTOGdyFSbfnG_U2dDsEp1zK7QdE0L2BoFTe0QtlVtuzXCcQdVnx4SVFK8bUteQtQZIZ2hKsnI0TdBAUhzUw,Dragon Z Gaming,https://play-lh.googleusercontent.com/a-/AOh14GiRu-svrdGRd2Fg0zCDBXIeeLr3T4vLUPSbJQbUMA,jeff damron,5,1,3.30,2016-12-16 09:10:24,nan,nan,1,jeff damon,1964
574,3620,3620,gp:AOqpTOF7BjHiic3JtRDOimA6meOcgZ-M1BYjFGZxZHvuLQNKKCcKfAmmcxNynIajr8HR-V9OnQpz15PdzvIqNw,Paul Richard,https://play-lh.googleusercontent.com/a-/AOh14GihOnmPgQDNh4G2DYcyLt5DK2aG2UdOyZppC4QDog,"i thought the app would be like an offline version of their website.  unfortunately, none of the information on conditions or prescriptions, etc are available.",2,5,3.30,2016-12-05 17:29:25,nan,nan,1,i thought the app would be like an offline version of their website.,1967
575,3621,3621,gp:AOqpTOF7BjHiic3JtRDOimA6meOcgZ-M1BYjFGZxZHvuLQNKKCcKfAmmcxNynIajr8HR-V9OnQpz15PdzvIqNw,Paul Richard,https://play-lh.googleusercontent.com/a-/AOh14GihOnmPgQDNh4G2DYcyLt5DK2aG2UdOyZppC4QDog,"i thought the app would be like an offline version of their website.  unfortunately, none of the information on conditions or prescriptions, etc are available.",2,5,3.30,2016-12-05 17:29:25,nan,nan,2,"unfortunately, none of the information on conditions or prescriptions, etc are available.",1967
576,3622,3622,gp:AOqpTOE39IZM9cMo2E4xF51sqqkxWuXZ8i8HZriqFdH4Ei6KvsBfHamKJciT0-QGU-7Cu4Lqd-9yiQfzaUd_Ag,Doug Bailey,https://play-lh.googleusercontent.com/a-/AOh14GiQ0dFYfQNanzLK-wIjcGFrtxhcqAd5p5nt9Tt4qJY,love it no problems.,4,0,3.21,2016-11-29 09:55:26,nan,nan,1,love it no problems.,1968
577,3627,3627,gp:AOqpTOHp2JOZEqfTrJZaCmYZsOkOWUwNA1cUuvUqzLx4lThSKWQtOuB4rrglCj2mQzgQr_c2khf2JEWgxXft3Q,Edward Maupin,https://play-lh.googleusercontent.com/a/AATXAJy_79OfjO_iv0xSQJnfRoeiqvgozuItzkx7Mafi=mo,to much hassle for few questions,1,1,3.21,2016-11-12 04:08:29,nan,nan,1,to much hassle for few questions,1971
578,3628,3628,gp:AOqpTOHY5E3gmNqmVJvBNP5bIuxudhtavurbRXDS74h8thVfdpPSjW_EQz9d-lWpFmRAQu7opc7G4TT25pxY0w,Sandeep Asokan,https://play-lh.googleusercontent.com/a-/AOh14GjeO4jtf9eqy2dYZxfOnLCDRNwVPnHwFG6MzasOqAg,"easy access to all my data,  easy and intuitive to use.",5,1,3.21,2016-11-10 06:17:39,nan,nan,1,"easy access to all my data, easy and intuitive to use.",1972
579,3631,3631,gp:AOqpTOEunY8QkypBpZhfO_PT91XDVRtzysvRNZUyLv2APw0Z0hA4Eq2UfBsbmgI57VZyJq4_eEWYRGE4HckRug,Donald Bartlett,https://play-lh.googleusercontent.com/a/AATXAJwwdGQHyen_8FT1Yo9R7STuYjvabk5Zu1SCXaah=mo,is the best patient portal ever. makes it easy to share your info with other provider.,5,4,3.21,2016-11-06 12:05:57,nan,nan,1,is the best patient portal ever.,1974
580,3632,3632,gp:AOqpTOEunY8QkypBpZhfO_PT91XDVRtzysvRNZUyLv2APw0Z0hA4Eq2UfBsbmgI57VZyJq4_eEWYRGE4HckRug,Donald Bartlett,https://play-lh.googleusercontent.com/a/AATXAJwwdGQHyen_8FT1Yo9R7STuYjvabk5Zu1SCXaah=mo,is the best patient portal ever. makes it easy to share your info with other provider.,5,4,3.21,2016-11-06 12:05:57,nan,nan,2,makes it easy to share your info with other provider.,1974
581,3640,3640,gp:AOqpTOEj1M9j0pkNKPxdUvdo6lPEPONSWwpVssIMU08RqP3-vV6WVEvGUZdDibfOV2m6vtvbAELRseDpNoCzfA,M D,https://play-lh.googleusercontent.com/a-/AOh14GjdcqzpmSnExl-HYbPV7cDSoQpYJZ2hoH_XFxOKYsM,"no prob logging in,app works great!",5,20,3.21,2016-10-20 20:32:15,nan,nan,1,"no prob logging in, app works great!",1979
582,3657,3657,gp:AOqpTOGgjqTQekhPPIhnSqpeaV9r-AwrdHLPellyRfk09aaWNwlm0VoTg4x4QNMYKpCQMmzqD5CRvbZSz90oNQ,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,radiation physicist oncology,5,0,nan,2016-09-23 05:00:36,nan,nan,1,radiation physicist oncology,1988
583,3663,3663,gp:AOqpTOG4UUlfej0zs2PidNqFeBkrAkIjxvNEk6qtaxCraO70ZG-QZve3GG8KE4t18hTeYew_VCo_tKDz39Lorg,Marilyn Terry,https://play-lh.googleusercontent.com/a-/AOh14GiEC-WDIYBZV6V0Rnhsh7XHjtR_rMHIAgegjv4oSQ,"can't fond what lured me to you website, so...was it worth the download???",2,4,3.10,2016-09-13 16:04:40,"Thanks for the feedback!  In order to view the recipes in the Mayo Clinic app, you will need to ""Sign Up"" and create an account - you do not need to be a patient. After creating your account, recipes should be available in the ""Daily"" feature of the app.  I hope this helps and you will reconsider your rating.

Thanks!
Matt",2016-10-03 11:35:16,1,"cannot fond what lured me to you website, so... was it worth the download???",1994
584,3676,3676,gp:AOqpTOH5QgKSFfG_lSoQXD5mQpna_S9uS-K2C3Q-HIuMbvSUdAJVSMsDphK9ZV1wrykJow6-lDYQD59sqt4bsg,Mike Green,https://play-lh.googleusercontent.com/a-/AOh14GhZlCMD4uY9EpnB9WAfHgaqF3Wb-CDrro5XmT91tQ,"it is so easy to share what one doctor says with another doctor. let's face it, in a day where everyone must see a specialist for everything, this is the easiest way to share.",4,12,3.10,2016-08-18 13:16:01,nan,nan,1,it is so easy to share what one doctor says with another doctor.,2004
585,3677,3677,gp:AOqpTOH5QgKSFfG_lSoQXD5mQpna_S9uS-K2C3Q-HIuMbvSUdAJVSMsDphK9ZV1wrykJow6-lDYQD59sqt4bsg,Mike Green,https://play-lh.googleusercontent.com/a-/AOh14GhZlCMD4uY9EpnB9WAfHgaqF3Wb-CDrro5XmT91tQ,"it is so easy to share what one doctor says with another doctor. let's face it, in a day where everyone must see a specialist for everything, this is the easiest way to share.",4,12,3.10,2016-08-18 13:16:01,nan,nan,2,"let us face it, in a day where everyone must see a specialist for everything, this is the easiest way to share.",2004
586,3682,3682,gp:AOqpTOHCskwEB1euNh3ILvObGmbC5rXc7qIrzYZ7ALk9b8bo_C_jB5A7zuyxYDyN9jcKjdTNfd-FPRHQXLw6Vw,Tammy Adamietz,https://play-lh.googleusercontent.com/a-/AOh14GijdlWfihDvfzvrn28asCXvU7X_n0qlm_mOedhbjA,"can't type message to anyone when it says bringing up contacts, nothing just blank page.  before the update it worked fine.  please fix.",2,2,3.01,2016-08-12 13:20:29,nan,nan,1,"cannot type message to anyone when it says bringing up contacts, nothing just blank page.",2009
587,3683,3683,gp:AOqpTOHCskwEB1euNh3ILvObGmbC5rXc7qIrzYZ7ALk9b8bo_C_jB5A7zuyxYDyN9jcKjdTNfd-FPRHQXLw6Vw,Tammy Adamietz,https://play-lh.googleusercontent.com/a-/AOh14GijdlWfihDvfzvrn28asCXvU7X_n0qlm_mOedhbjA,"can't type message to anyone when it says bringing up contacts, nothing just blank page.  before the update it worked fine.  please fix.",2,2,3.01,2016-08-12 13:20:29,nan,nan,2,before the update it worked fine.,2009
588,3684,3684,gp:AOqpTOHCskwEB1euNh3ILvObGmbC5rXc7qIrzYZ7ALk9b8bo_C_jB5A7zuyxYDyN9jcKjdTNfd-FPRHQXLw6Vw,Tammy Adamietz,https://play-lh.googleusercontent.com/a-/AOh14GijdlWfihDvfzvrn28asCXvU7X_n0qlm_mOedhbjA,"can't type message to anyone when it says bringing up contacts, nothing just blank page.  before the update it worked fine.  please fix.",2,2,3.01,2016-08-12 13:20:29,nan,nan,3,please fix.,2009
589,3685,3685,gp:AOqpTOHJ-EddeMSE23B3sPwsUtTo9eOb7D6U-tcocWCE-v1xJ-kc08GaqqryJTY4mDaWTywAoyF82i4gH8Ds3Q,Will Bryan,https://play-lh.googleusercontent.com/a-/AOh14GiXjWUKUKZbWxfpUYI7ZAqPvLWiFmEzn6VgfBB3cW0,"finally, a reason to love technology",5,0,3.10,2016-08-11 11:33:28,nan,nan,1,"finally, a reason to love technology",2010
590,3687,3687,gp:AOqpTOFLOLeh7KZGsWtAT_33ZcLIPFC4O2qD0hFHshzBklOQbJ_xJ9t2kiipkM8MUBQwMGahOMJrdXDhcuuDwA,gregory gardner,https://play-lh.googleusercontent.com/a-/AOh14Gi7aJwDl7meL8gY-OlVN3QPjLb_rNyiw2wWKF7EjQ,can not get to online patient portal. why have something that clearly does not work. .. 2nd time i used it. wanted to schedule a appointment.  dr. frodl. family dr.,1,22,3.10,2016-08-05 16:22:52,nan,nan,1,can not get to online patient portal.,2012
591,3688,3688,gp:AOqpTOFLOLeh7KZGsWtAT_33ZcLIPFC4O2qD0hFHshzBklOQbJ_xJ9t2kiipkM8MUBQwMGahOMJrdXDhcuuDwA,gregory gardner,https://play-lh.googleusercontent.com/a-/AOh14Gi7aJwDl7meL8gY-OlVN3QPjLb_rNyiw2wWKF7EjQ,can not get to online patient portal. why have something that clearly does not work. .. 2nd time i used it. wanted to schedule a appointment.  dr. frodl. family dr.,1,22,3.10,2016-08-05 16:22:52,nan,nan,2,why have something that clearly does not work...,2012
592,3689,3689,gp:AOqpTOFLOLeh7KZGsWtAT_33ZcLIPFC4O2qD0hFHshzBklOQbJ_xJ9t2kiipkM8MUBQwMGahOMJrdXDhcuuDwA,gregory gardner,https://play-lh.googleusercontent.com/a-/AOh14Gi7aJwDl7meL8gY-OlVN3QPjLb_rNyiw2wWKF7EjQ,can not get to online patient portal. why have something that clearly does not work. .. 2nd time i used it. wanted to schedule a appointment.  dr. frodl. family dr.,1,22,3.10,2016-08-05 16:22:52,nan,nan,3,2nd time i used it.,2012
593,3690,3690,gp:AOqpTOFLOLeh7KZGsWtAT_33ZcLIPFC4O2qD0hFHshzBklOQbJ_xJ9t2kiipkM8MUBQwMGahOMJrdXDhcuuDwA,gregory gardner,https://play-lh.googleusercontent.com/a-/AOh14Gi7aJwDl7meL8gY-OlVN3QPjLb_rNyiw2wWKF7EjQ,can not get to online patient portal. why have something that clearly does not work. .. 2nd time i used it. wanted to schedule a appointment.  dr. frodl. family dr.,1,22,3.10,2016-08-05 16:22:52,nan,nan,4,wanted to schedule a appointment.,2012
594,3691,3691,gp:AOqpTOFLOLeh7KZGsWtAT_33ZcLIPFC4O2qD0hFHshzBklOQbJ_xJ9t2kiipkM8MUBQwMGahOMJrdXDhcuuDwA,gregory gardner,https://play-lh.googleusercontent.com/a-/AOh14Gi7aJwDl7meL8gY-OlVN3QPjLb_rNyiw2wWKF7EjQ,can not get to online patient portal. why have something that clearly does not work. .. 2nd time i used it. wanted to schedule a appointment.  dr. frodl. family dr.,1,22,3.10,2016-08-05 16:22:52,nan,nan,5,doctor.,2012
595,3692,3692,gp:AOqpTOFLOLeh7KZGsWtAT_33ZcLIPFC4O2qD0hFHshzBklOQbJ_xJ9t2kiipkM8MUBQwMGahOMJrdXDhcuuDwA,gregory gardner,https://play-lh.googleusercontent.com/a-/AOh14Gi7aJwDl7meL8gY-OlVN3QPjLb_rNyiw2wWKF7EjQ,can not get to online patient portal. why have something that clearly does not work. .. 2nd time i used it. wanted to schedule a appointment.  dr. frodl. family dr.,1,22,3.10,2016-08-05 16:22:52,nan,nan,6,frodo.,2012
596,3693,3693,gp:AOqpTOFLOLeh7KZGsWtAT_33ZcLIPFC4O2qD0hFHshzBklOQbJ_xJ9t2kiipkM8MUBQwMGahOMJrdXDhcuuDwA,gregory gardner,https://play-lh.googleusercontent.com/a-/AOh14Gi7aJwDl7meL8gY-OlVN3QPjLb_rNyiw2wWKF7EjQ,can not get to online patient portal. why have something that clearly does not work. .. 2nd time i used it. wanted to schedule a appointment.  dr. frodl. family dr.,1,22,3.10,2016-08-05 16:22:52,nan,nan,7,family doctor.,2012
597,3718,3718,gp:AOqpTOEa8Dj8dGOckmjxVjNek7qvqXYIjwM70AR3ziQfJTQ531hlPY06EtnzxfVVYz7xr_X3enCUDTjfuv5Xcw,Peggy Landhuis,https://play-lh.googleusercontent.com/a/AATXAJzLmKhIUDpAlA5l_lOrAJneiAgny2Ta9lFJ22Rq=mo,the new app is much faster than the old one.,4,1,3.01,2016-06-13 21:21:38,nan,nan,1,the new app is much faster than the old one.,2022
598,3719,3719,gp:AOqpTOFH6dZWhUdI_RWZyEaO7Yw5VZL_JjYK5EN72_L8mOpwSABDKc0KVwroN8oxZcLMUTIreWDtFR3y34q6Jg,Bryan Jamison,https://play-lh.googleusercontent.com/a/AATXAJymQtpsuD7GKq1joaaZajJJAgFWkV2jPjGVPXIs=mo,very handy on the go,4,0,3.01,2016-06-13 11:00:44,nan,nan,1,very handy on the go,2023
599,3720,3720,gp:AOqpTOHQ3LnxBA3YqkFs0qLhOUhZRkc3aOrktEoYsGvGauk6gz_ieJBi0WMrGAxOFkM8Z-2UWkg3goO0IX7cOw,Kim MacCrone,https://play-lh.googleusercontent.com/a-/AOh14GizWfKfLpfdYaSoxI24Qnisb-f47m1pLdSRvjTk,"i love how i can review my file and test results. the messaging is amazing. really makes it feel like the nurses and staff are working with you, having the ability to answer questions without playing phone tag. wish all medical facilities did this!",5,2,3.01,2016-06-11 18:39:15,nan,nan,1,i love how i can review my file and test results.,2024
600,3721,3721,gp:AOqpTOHQ3LnxBA3YqkFs0qLhOUhZRkc3aOrktEoYsGvGauk6gz_ieJBi0WMrGAxOFkM8Z-2UWkg3goO0IX7cOw,Kim MacCrone,https://play-lh.googleusercontent.com/a-/AOh14GizWfKfLpfdYaSoxI24Qnisb-f47m1pLdSRvjTk,"i love how i can review my file and test results. the messaging is amazing. really makes it feel like the nurses and staff are working with you, having the ability to answer questions without playing phone tag. wish all medical facilities did this!",5,2,3.01,2016-06-11 18:39:15,nan,nan,2,the messaging is amazing.,2024
601,3722,3722,gp:AOqpTOHQ3LnxBA3YqkFs0qLhOUhZRkc3aOrktEoYsGvGauk6gz_ieJBi0WMrGAxOFkM8Z-2UWkg3goO0IX7cOw,Kim MacCrone,https://play-lh.googleusercontent.com/a-/AOh14GizWfKfLpfdYaSoxI24Qnisb-f47m1pLdSRvjTk,"i love how i can review my file and test results. the messaging is amazing. really makes it feel like the nurses and staff are working with you, having the ability to answer questions without playing phone tag. wish all medical facilities did this!",5,2,3.01,2016-06-11 18:39:15,nan,nan,3,"really makes it feel like the nurses and staff are working with you, having the ability to answer questions without playing phone tag. wish all medical facilities did this!",2024
602,3723,3723,gp:AOqpTOG7hgIJ2bGqCAP4XWNHwjKFEeMoyPZgDUAMS9Ae04I6s39t6LhcxLqXf2_v_NXLO-M8hUQcDIsCHZ3IeA,Helen Albano,https://play-lh.googleusercontent.com/a-/AOh14Gj9IHCQHraEPBtVtiM3a0eBpcLD1glwc-VqVz8p9A,easy to use & keeps you up to date. love it!,5,1,3.01,2016-06-08 11:43:59,nan,nan,1,easy to use  and  keeps you up to date.,2025
603,3724,3724,gp:AOqpTOG7hgIJ2bGqCAP4XWNHwjKFEeMoyPZgDUAMS9Ae04I6s39t6LhcxLqXf2_v_NXLO-M8hUQcDIsCHZ3IeA,Helen Albano,https://play-lh.googleusercontent.com/a-/AOh14Gj9IHCQHraEPBtVtiM3a0eBpcLD1glwc-VqVz8p9A,easy to use & keeps you up to date. love it!,5,1,3.01,2016-06-08 11:43:59,nan,nan,2,love it!,2025
604,3751,3751,gp:AOqpTOENfSjZHcFiGCN1B9P5AXh_LTweqpi6y3Jym5hs_sW-3VHbo_rdXpzMtzOfGCv6onfqCm_zAzR9TmYVgw,Matt D,https://play-lh.googleusercontent.com/a-/AOh14GhjVlxA8VcZ2iNwphIxbY6MXL6hUGSqZiyPtlysIw,swing and a miss,2,1,3.01,2016-05-16 05:24:14,nan,nan,1,swing and a miss,2037
605,3760,3760,gp:AOqpTOGUFPUTiKu_ge9EY5OC4f-GPwZG7N9ODPOi2Iws0earciez4YG7Ml86qymDioTLuZoX48kyu18gmYT01Q,Sharon Engh,https://play-lh.googleusercontent.com/a-/AOh14GhTrYFRdvAOqb_oxdTKQwoDF4Lh3sOgRs53T72U,can't get messages from this application.,2,1,3.01,2016-04-25 16:27:31,nan,nan,1,cannot get messages from this application.,2041
606,3771,3771,gp:AOqpTOHw3uqqyZamxzMnXjHrzA836Hvm1j2TnPwy4vIUwTo-EYZFNlXFr4rs2kzYca7QMxEuotaK0fyNGZ_tHQ,Bonnie,https://play-lh.googleusercontent.com/a-/AOh14GhWvQnTrBSNEROuJdUa-d1zMnQT_28mq8Rnj5HSkg,"i love the app! it lists everything i need to know, appointments, test results,  doctors notes!  everything right at my finger tips!  sign in and poof u have it all!",5,3,3.01,2016-04-16 08:45:27,nan,nan,1,i love the app!,2047
607,3772,3772,gp:AOqpTOHw3uqqyZamxzMnXjHrzA836Hvm1j2TnPwy4vIUwTo-EYZFNlXFr4rs2kzYca7QMxEuotaK0fyNGZ_tHQ,Bonnie,https://play-lh.googleusercontent.com/a-/AOh14GhWvQnTrBSNEROuJdUa-d1zMnQT_28mq8Rnj5HSkg,"i love the app! it lists everything i need to know, appointments, test results,  doctors notes!  everything right at my finger tips!  sign in and poof u have it all!",5,3,3.01,2016-04-16 08:45:27,nan,nan,2,"it lists everything i need to know, appointments, test results, doctors notes!",2047
608,3773,3773,gp:AOqpTOHw3uqqyZamxzMnXjHrzA836Hvm1j2TnPwy4vIUwTo-EYZFNlXFr4rs2kzYca7QMxEuotaK0fyNGZ_tHQ,Bonnie,https://play-lh.googleusercontent.com/a-/AOh14GhWvQnTrBSNEROuJdUa-d1zMnQT_28mq8Rnj5HSkg,"i love the app! it lists everything i need to know, appointments, test results,  doctors notes!  everything right at my finger tips!  sign in and poof u have it all!",5,3,3.01,2016-04-16 08:45:27,nan,nan,3,everything right at my finger tips!,2047
609,3774,3774,gp:AOqpTOHw3uqqyZamxzMnXjHrzA836Hvm1j2TnPwy4vIUwTo-EYZFNlXFr4rs2kzYca7QMxEuotaK0fyNGZ_tHQ,Bonnie,https://play-lh.googleusercontent.com/a-/AOh14GhWvQnTrBSNEROuJdUa-d1zMnQT_28mq8Rnj5HSkg,"i love the app! it lists everything i need to know, appointments, test results,  doctors notes!  everything right at my finger tips!  sign in and poof u have it all!",5,3,3.01,2016-04-16 08:45:27,nan,nan,4,sign in and poof u have it all!,2047
610,3801,3801,gp:AOqpTOHAz1beeUkaAf7FHdF_9jYgum4rcjMgewE6TN9fJBNEYgO9vMlOMybEfyKf6nt-YrPzKNqjkqUXs_cfDg,Linda Winter,https://play-lh.googleusercontent.com/a-/AOh14GhDBw4kbDX8G0ikdI91Zk9wemlsewfDQ7gXonRyKw,login can be tricky. it seems as though after an appointment i am unable to log in for a week or two.  i just had a total knee replacement and i need to be able to look at the reports.,2,0,3.0,2016-03-26 17:22:35,nan,nan,1,login can be tricky.,2060
